"TIME","LATITUDE","LONGITUDE","TYPE","NR-TAC","NR-PCI","NR-CI","NR-ARFCN","CSI-RSRP","CSI-RSRQ","CSI-SINR","SS-RSRP","SS-RSRQ","SS-SINR","TAC","PCI","ECI","EARFCN","BAND_WIDTH","RSSI","RSRP","RSRQ","SINR","CQI","LAC","CI","RXLEV","ARFCN","BSIC","PSC","UARFCN","NID","BID","SID","CDMADBM","CDMAECIO","EVDODBM","EVDOECIO","EVDOSNR"
"20210917 10:41:11.560","22.588301","113.972768","LTE","","","","","","","","","","","9771","283","224778575","38950","","-73","-95","-5","14.0","","","","","","","","","","","","","","","",""
"20210917 10:41:12.686","22.588301","113.972768","LTE","","","","","","","","","","","9771","283","224778575","38950","","-73","-95","-5","14.0","","","","","","","","","","","","","","","",""
"20210917 10:41:12.764","22.588301","113.972768","LTE","","","","","","","","","","","9771","283","224778575","38950","","-73","-95","-5","14.0","","","","","","","","","","","","","","","",""
"20210917 10:41:13.380","22.588301","113.972768","LTE","","","","","","","","","","","9771","283","224778575","38950","","-73","-95","-5","14.0","","","","","","","","","","","","","","","",""
"20210917 10:41:13.828","22.588301","113.972768","LTE","","","","","","","","","","","9771","283","224778575","38950","","-73","-95","-5","14.0","","","","","","","","","","","","","","","",""
"20210917 10:41:14.955","22.588301","113.972768","LTE","","","","","","","","","","","9771","283","224778575","38950","","-73","-95","-5","14.0","","","","","","","","","","","","","","","",""
"20210917 10:41:15.399","22.588301","113.972768","LTE","","","","","","","","","","","9771","283","224778575","38950","","-73","-95","-5","14.0","","","","","","","","","","","","","","","",""
"20210917 10:41:15.646","22.588301","113.972768","LTE","","","","","","","","","","","9771","283","224778575","38950","","-73","-96","-5","14.0","","","","","","","","","","","","","","","",""
"20210917 10:41:15.656","22.588301","113.972768","LTE","","","","","","","","","","","9771","283","224778575","38950","","-73","-96","-5","14.0","","","","","","","","","","","","","","","",""
"20210917 10:41:15.783","22.588301","113.972768","LTE","","","","","","","","","","","9771","283","224778575","38950","","-73","-96","-5","14.0","","","","","","","","","","","","","","","",""
"20210917 10:41:16.097","22.588301","113.972768","LTE","","","","","","","","","","","9771","283","224778575","38950","","-73","-96","-5","14.0","","","","","","","","","","","","","","","",""
"20210917 10:41:17.229","22.588301","113.972768","LTE","","","","","","","","","","","9771","283","224778575","38950","","-73","-96","-5","14.0","","","","","","","","","","","","","","","",""
"20210917 10:41:17.374","22.588301","113.972768","LTE","","","","","","","","","","","9771","283","224778575","38950","","-73","-96","-5","14.0","","","","","","","","","","","","","","","",""
"20210917 10:41:18.403","22.588301","113.972768","LTE","","","","","","","","","","","9771","283","224778575","38950","","-73","-96","-5","14.0","","","","","","","","","","","","","","","",""
"20210917 10:41:18.805","22.588301","113.972768","LTE","","","","","","","","","","","9771","283","224778575","38950","","-73","-96","-5","14.0","","","","","","","","","","","","","","","",""
"20210917 10:41:19.387","22.588301","113.972768","LTE","","","","","","","","","","","9771","283","224778575","38950","","-73","-96","-5","14.0","","","","","","","","","","","","","","","",""
"20210917 10:41:19.469","22.588301","113.972768","LTE","","","","","","","","","","","9771","283","224778575","38950","","-73","-96","-5","14.0","","","","","","","","","","","","","","","",""
"20210917 10:41:20.501","22.588301","113.972768","LTE","","","","","","","","","","","9771","283","224778575","38950","","-73","-96","-5","14.0","","","","","","","","","","","","","","","",""
"20210917 10:41:21.408","22.588301","113.972768","LTE","","","","","","","","","","","9771","283","224778575","38950","","-73","-96","-5","14.0","","","","","","","","","","","","","","","",""
"20210917 10:41:21.558","22.588301","113.972768","LTE","","","","","","","","","","","9771","283","224778575","38950","","-73","-96","-5","14.0","","","","","","","","","","","","","","","",""
"20210917 10:41:21.653","22.588301","113.972768","LTE","","","","","","","","","","","9771","283","224778575","38950","","-73","-98","-5","14.0","","","","","","","","","","","","","","","",""
"20210917 10:41:21.657","22.588301","113.972768","LTE","","","","","","","","","","","9771","283","224778575","38950","","-73","-98","-5","14.0","","","","","","","","","","","","","","","",""
"20210917 10:41:22.636","22.588301","113.972768","LTE","","","","","","","","","","","9771","283","224778575","38950","","-73","-98","-5","14.0","","","","","","","","","","","","","","","",""
"20210917 10:41:23.246","22.588301","113.972768","LTE","","","","","","","","","","","9771","283","224778575","38950","","-73","-98","-5","14.0","","","","","","","","","","","","","","","",""
"20210917 10:41:23.378","22.588301","113.972768","LTE","","","","","","","","","","","9771","283","224778575","38950","","-73","-98","-5","14.0","","","","","","","","","","","","","","","",""
"20210917 10:41:23.680","22.588301","113.972768","LTE","","","","","","","","","","","9771","283","224778575","38950","","-73","-98","-5","14.0","","","","","","","","","","","","","","","",""
"20210917 10:41:24.744","22.588301","113.972768","LTE","","","","","","","","","","","9771","283","224778575","38950","","-73","-98","-5","14.0","","","","","","","","","","","","","","","",""
"20210917 10:41:25.380","22.588301","113.972768","LTE","","","","","","","","","","","9771","283","224778575","38950","","-73","-98","-5","14.0","","","","","","","","","","","","","","","",""
"20210917 10:41:25.853","22.588301","113.972768","LTE","","","","","","","","","","","9771","283","224778575","38950","","-73","-98","-5","14.0","","","","","","","","","","","","","","","",""
"20210917 10:41:26.260","22.588301","113.972768","LTE","","","","","","","","","","","9771","283","224778575","38950","","-73","-98","-5","14.0","","","","","","","","","","","","","","","",""
"20210917 10:41:26.961","22.588301","113.972768","LTE","","","","","","","","","","","9771","283","224778575","38950","","-73","-98","-5","14.0","","","","","","","","","","","","","","","",""
"20210917 10:41:27.389","22.588301","113.972768","LTE","","","","","","","","","","","9771","283","224778575","38950","","-73","-98","-5","14.0","","","","","","","","","","","","","","","",""
"20210917 10:41:28.072","22.588301","113.972768","LTE","","","","","","","","","","","9771","283","224778575","38950","","-73","-98","-5","14.0","","","","","","","","","","","","","","","",""
"20210917 10:41:29.223","22.588301","113.972768","LTE","","","","","","","","","","","9771","283","224778575","38950","","-73","-98","-5","14.0","","","","","","","","","","","","","","","",""
"20210917 10:41:29.287","22.588301","113.972768","LTE","","","","","","","","","","","9771","283","224778575","38950","","-73","-98","-5","14.0","","","","","","","","","","","","","","","",""
"20210917 10:41:29.386","22.588301","113.972768","LTE","","","","","","","","","","","9771","283","224778575","38950","","-73","-98","-5","14.0","","","","","","","","","","","","","","","",""
"20210917 10:41:30.356","22.588301","113.972768","LTE","","","","","","","","","","","9771","283","224778575","38950","","-73","-98","-5","14.0","","","","","","","","","","","","","","","",""
"20210917 10:41:31.468","22.588301","113.972768","LTE","","","","","","","","","","","9771","283","224778575","38950","","-73","-98","-5","14.0","","","","","","","","","","","","","","","",""
"20210917 10:41:31.510","22.588301","113.972768","LTE","","","","","","","","","","","9771","283","224778575","38950","","-73","-98","-5","14.0","","","","","","","","","","","","","","","",""
"20210917 10:41:31.803","22.588301","113.972768","LTE","","","","","","","","","","","9771","283","224778575","38950","","-73","-98","-5","13.0","","","","","","","","","","","","","","","",""
"20210917 10:41:31.816","22.588301","113.972768","LTE","","","","","","","","","","","9771","283","224778575","38950","","-73","-98","-5","13.0","","","","","","","","","","","","","","","",""
"20210917 10:41:32.553","22.588301","113.972768","LTE","","","","","","","","","","","9771","283","224778575","38950","","-73","-98","-5","13.0","","","","","","","","","","","","","","","",""
"20210917 10:41:32.828","22.588301","113.972768","LTE","","","","","","","","","","","9771","283","224778575","38950","","-73","-98","-5","13.0","","","","","","","","","","","","","","","",""
"20210917 10:41:33.397","22.588301","113.972768","LTE","","","","","","","","","","","9771","283","224778575","38950","","-73","-98","-5","13.0","","","","","","","","","","","","","","","",""
"20210917 10:41:33.670","22.588301","113.972768","LTE","","","","","","","","","","","9771","283","224778575","38950","","-73","-98","-5","13.0","","","","","","","","","","","","","","","",""
"20210917 10:41:34.769","22.588301","113.972768","LTE","","","","","","","","","","","9771","283","224778575","38950","","-73","-98","-5","13.0","","","","","","","","","","","","","","","",""
"20210917 10:41:35.376","22.588301","113.972768","LTE","","","","","","","","","","","9771","283","224778575","38950","","-73","-98","-5","13.0","","","","","","","","","","","","","","","",""
"20210917 10:41:35.873","22.588301","113.972768","LTE","","","","","","","","","","","9771","283","224778575","38950","","-73","-98","-5","13.0","","","","","","","","","","","","","","","",""
"20210917 10:41:36.959","22.588301","113.972768","LTE","","","","","","","","","","","9771","283","224778575","38950","","-73","-98","-5","13.0","","","","","","","","","","","","","","","",""
"20210917 10:41:37.118","22.588301","113.972768","LTE","","","","","","","","","","","9771","283","224778575","38950","","-73","-98","-5","13.0","","","","","","","","","","","","","","","",""
"20210917 10:41:37.370","22.588301","113.972768","LTE","","","","","","","","","","","9771","283","224778575","38950","","-73","-98","-5","13.0","","","","","","","","","","","","","","","",""
"20210917 10:41:37.808","22.588301","113.972768","LTE","","","","","","","","","","","9771","283","224778575","38950","","-73","-95","-5","13.0","","","","","","","","","","","","","","","",""
"20210917 10:41:37.815","22.588301","113.972768","LTE","","","","","","","","","","","9771","283","224778575","38950","","-73","-95","-5","13.0","","","","","","","","","","","","","","","",""
"20210917 10:41:37.989","22.588301","113.972768","LTE","","","","","","","","","","","9771","283","224778575","38950","","-73","-95","-5","13.0","","","","","","","","","","","","","","","",""
"20210917 10:41:39.041","22.588301","113.972768","LTE","","","","","","","","","","","9771","283","224778575","38950","","-73","-95","-5","13.0","","","","","","","","","","","","","","","",""
"20210917 10:41:39.436","22.588301","113.972768","LTE","","","","","","","","","","","9771","283","224778575","38950","","-73","-95","-5","13.0","","","","","","","","","","","","","","","",""
"20210917 10:41:40.125","22.588301","113.972768","LTE","","","","","","","","","","","9771","283","224778575","38950","","-73","-95","-5","13.0","","","","","","","","","","","","","","","",""
"20210917 10:41:41.166","22.588301","113.972768","LTE","","","","","","","","","","","9771","283","224778575","38950","","-73","-95","-5","13.0","","","","","","","","","","","","","","","",""
"20210917 10:41:41.361","22.588301","113.972768","LTE","","","","","","","","","","","9771","283","224778575","38950","","-73","-95","-5","13.0","","","","","","","","","","","","","","","",""
"20210917 10:41:41.395","22.588301","113.972768","LTE","","","","","","","","","","","9771","283","224778575","38950","","-73","-95","-5","13.0","","","","","","","","","","","","","","","",""
"20210917 10:41:42.266","22.588301","113.972768","LTE","","","","","","","","","","","9771","283","224778575","38950","","-73","-95","-5","13.0","","","","","","","","","","","","","","","",""
"20210917 10:41:43.408","22.588301","113.972768","LTE","","","","","","","","","","","9771","283","224778575","38950","","-73","-95","-5","13.0","","","","","","","","","","","","","","","",""
